T,X,Y
-0.6322678746817041,0.1109415519755117,0.8541785900411445
-0.5517836279294184,0.5568426787378191,2.8917298549131205
0.14926864473858958,-0.03205402883751374,0.0483367568698132
-1.369833143041354,-0.20912117336411362,1.0567366783876067
1.0562941199737264,1.9730131706098835,7.049908591721761
-2.596306367909639,-1.9817394235925572,-5.232539688646098
0.15113537947765754,1.319469922382471,4.717916332179774
0.5179013358494162,1.1549839478932888,4.574483417429124
2.5224392586348117,3.908748028054614,11.180884822721705
0.901404990986187,1.1232641866425133,3.771445805067807
-2.0646987160292536,-2.338801793026952,-5.075697163605581
0.5893873658491358,2.398948057689683,5.383332588336712
0.6722483385637714,2.0296390747752016,4.6230804533417045
-0.8210081607649378,-0.9626270143357432,-1.6705784826836196
-0.888574160516862,-0.1253619295639914,1.0439111765222475
-1.2975683593624507,-0.15811977028389146,0.06841913092544072
1.035881771961461,1.7092807331805018,6.270654563834613
0.9170985339267661,0.9390734737593411,2.4911039795406515
-1.8571904164959079,-1.2914371518116254,-2.452670506297771
0.5102182147940615,1.400541896099709,4.831534496646718
-1.030894625908254,0.9261586156635067,2.8086834214588734
-0.23887848445534132,-0.02467001032084748,0.21522713868292476
1.4213555831717972,1.3742707259662537,4.176116596546482
-0.017864091228170897,0.37422841968430753,-0.30757991371764626
1.833382891163017,2.591881659631338,7.6379701616540165
-0.7298180360725106,-0.36135176945341585,-2.6753685159398035
-0.8658912358988435,0.27993377642214234,0.18714841201756305
-1.7650289845790896,-0.34425820925673634,-1.3293536381432933
1.894959109673308,3.105830181649186,8.483236034442083
2.364418652753416,2.674536621387608,7.852019771412374
2.540415428428318,3.2684404851779867,8.401554721238858
-0.40666683972799733,0.9167909050054792,3.566518090002196
-1.6698298337545352,0.6177882376087791,1.068211316875237
1.0162152771991757,2.2616823293062955,6.00073433024537
1.894803064017114,1.0510816605107633,4.180510793343303
0.8791991442286493,1.2571543576933186,4.921780312759092
1.23340718216588,0.3921753207445109,2.488704191335988
0.8262499661223115,0.8858768748438686,3.325389270376311
1.9595895622623785,2.3350084083167477,7.130075726612895
-2.6465777981587633,-0.6527316124367453,-0.776685840127112
-0.47008134000239177,0.6602662627467759,0.8944563220637394
-1.2973448588813798,0.5993027420107806,1.3188962862531797
-1.0522769362594186,0.979803837518781,3.079276448095924
-0.1094497908490406,2.6987380482314176,8.52867744430126
-2.469082746906192,-3.1042569404403615,-7.288841392008114
0.7139723466025207,1.6557696816215455,3.916380309287544
1.6281081778958166,2.9227308140305395,8.85298922564326
-1.2567133107467308,0.3078253451445483,1.5935966777676873
1.957789289359768,4.151934932733441,11.849752736291244
-1.8071221635209513,-0.3687018222767604,-0.4933198438175146
0.76967178793211,1.6160769390357919,6.95968117269261
-1.060611245458899,-0.909110781060342,-0.5661372122226529
-0.27958557320544997,-0.7559721653903568,-0.34423714506319847
-0.881178117366928,-1.5266466157429517,-2.38949638786473
2.024537634099813,2.3930430250572345,6.9003484948334775
0.2612621375281792,1.7180223991817438,4.745734956156656
-1.3858658561034805,-0.21627403858406313,1.461802036315737
-1.0739186260424127,0.04542459099967,-0.2693377669264605
-0.8690064542949225,0.6620746403320092,3.5064879498404817
1.0828464601280163,2.5105017600117585,6.460221742181084
2.2633050484599897,4.097819689730011,10.17484259771637
-0.9041623856769911,0.5428232145868372,2.664712579989936
1.8192908980140774,4.456993121348274,12.224642392480838
2.205414055999974,4.6544196199068875,12.984947808313414
1.1846696806486559,3.270517660520718,9.565804079159257
0.24672656302465268,1.0881862771291442,1.8354263941523052
0.35931871621959255,1.849456131333042,5.724806647620935
-1.501158996426981,-2.1443185309724395,-5.753905099238543
-2.1710697726860486,-2.022670913774668,-4.400104496431295
1.3529462602473394,3.796954091834829,9.659862987312094
0.5318503256298617,-0.2408558504731011,1.3912116150469438
-0.4272802313408939,0.0016236831524858442,-0.008665813739982653
-0.3281018902128885,-0.4725447170464341,-1.7373013896750282
0.9007311233735904,1.1404240668251597,4.080242891851549
-0.06990326646734579,2.2729572684207144,5.65705314133275
-0.3375005329794427,1.2198009689825438,3.8703257535178084
-1.628797652710832,0.4954937300496116,0.17683446969841365
0.45633472394328134,1.1714083630645227,2.4720317689203655
1.8339809421335516,2.6503552356112117,7.65030655646725
-0.1464599303646068,1.3128212684087275,6.146813739886847
-1.7993088422761851,-0.23708068589695297,-1.2670963947862541
-0.9554832090826924,-0.4611846998202056,-1.0582848859083192
2.688796597219109,5.345915690787958,13.267466590742933
-0.27914812879213957,-0.4879935781035414,0.13301614351898583
0.31912014287576573,1.037766556275495,2.511614490561366
-1.1052892177741565,0.2886226475316511,0.2408146335748369
-0.2511400031700346,0.7984676818058531,2.055706402717331
-0.991881691125883,1.4596342248017042,2.894705436179304
0.388885724563208,1.7656243779646417,4.941186996392472
0.6575499207557993,0.503157026366946,2.752457490293872
1.2587436771281098,2.9755921090549764,8.434391708168208
-0.2147775711129829,0.9835075631319603,2.0281232462893932
1.5727159837246398,2.2060529972952008,5.930451886367195
-0.10501012239777507,1.5125733204474547,5.470661798482603
-2.733578298628942,-1.0630300916657576,-2.1785371373210967
-0.47361258161993414,-0.21277701698480378,-0.5777211667590716
0.8691892657178975,1.9570843515428122,7.665873083075669
1.0330165711425807,0.9464510506077075,2.010318876689638
0.703004040159374,1.481995962600174,5.005675282927757
-1.5172745515611907,-0.19660040166244408,0.12817699945087901
2.2772259302447155,3.4977422695440366,10.843557580068758
2.4885088277630665,4.180556839966683,11.829874366446761
-1.9833011654170356,-2.192396323015098,-6.520621429821364
-0.03258252061300526,0.37554561521702867,-0.42972735052170985
-0.3289818014514878,0.6080551145862045,2.055190857728814
0.03326936746956766,1.4642884995805503,4.660432747055187
-1.125863918356538,-0.49597632715468865,-0.6325342538761416
1.1597915182257375,2.2444755206742126,6.937559839954927
0.8758590107510833,1.863686098785357,7.162304812711735
1.3026770486744252,3.78917741353346,10.405233033580888
-2.2704916036274074,-0.4742982058914611,-2.3458601012766085
-1.383961518345374,1.2122964521978425,3.4998114600578343
1.5297213762061546,2.343672116012563,6.555839272853884
-0.3075172733396878,0.16635868965499245,-0.2762497003106965
2.160283621139786,3.5217238093155614,9.618615732606692
-0.7305613046346573,1.0297946729576275,1.2753657033770143
0.847557298772315,3.2591804829814564,9.628332432606754
0.323506274279608,2.094254415017155,5.2299741884456745
1.4054587500636422,3.0301224771940074,8.413189547141007
2.7185776397294332,4.850405677384148,12.431199628611441
-0.8954753598330962,0.8498680715182634,1.1829020570054518
1.3846280360241052,3.4810827375519047,8.594445973754947
1.2129120652541274,3.4243737835077352,10.183289644216082
1.8636366264271593,2.981691820975337,8.927240035257856
-1.1866033951206223,-1.2331113654170798,-3.1468719045454807
-0.30091163834628176,-0.03432672335115328,0.2028639447869509
-1.23094520767643,-0.4365546900506039,-0.9088936755473176
1.622949368831892,2.732557743693077,7.055363675285382
1.2082674777067808,1.5361505512273614,6.2334742370363365
-0.9867674982148782,0.19324658726693467,1.4963571004631786
0.8497527929409898,1.8234902922904728,3.698375785443323
0.05983161739033971,0.12204834293340361,2.5507957677127893
0.42752917014555036,1.9812974764894489,5.874909903582742
